"barcode","qty"
"8850000005984","1"
"8850000005986","1"
"8850000005985","1"
"8850000005987","1"
"8850000013984","1"
"8850000013982","1"
"8850000013981","1"
"8850000013983","1"
"8850000008916","1"
"8850000008658","1"
"8850000008657","1"
"8850000008659","1"
"8850000008917","1"
"8850000008661","1"
"8850000008660","1"
"8850000008662","1"
"8850000008664","1"
"8850000008663","1"
"8850000008665","1"
"8850000008921","1"
"8850000008919","1"
"8850000008918","1"
"8850000008920","1"
"8850000005722","1"
"8850000005720","1"
"8850000005719","1"
"8850000005721","1"
"8850000007157","1"
"8850000007158","1"
"8850000007160","1"
"8850000007156","1"
"8850000007159","1"
"8850000005710","1"
"8850000005709","1"
"8850000005711","1"
"8850000012782","1"
"8850000012780","1"
"8850000012779","1"
"8850000012781","1"
"8850000013061","1"
"8850000013060","1"
"8850000013988","1"
"8850000013986","1"
"8850000013985","1"
"8850000013987","1"
"8850000012777","1"
"8850000012776","1"
"8850000012778","1"
"8850000013063","1"
"8850000013062","1"
"8850000005374","1"
"8850000005372","1"
"8850000005371","1"
"8850000005370","1"
"8850000005373","1"
"8850000013059","1"
"8850000013058","1"
"8850000011968","1"
"8850000016388","1"
"8850000016389","1"
"8850000016390","1"
"8850000016391","1"
"8850000012499","1"
"8850000012497","1"
"8850000012496","1"
"8850000012498","1"
"8850000022933","1"
"8850000022932","1"
"8850000022939","1"
"8850000022938","1"
"8850000053037","1"
"8850000053038","1"
"8850000053039","1"
"8850000053040","1"
"8850000053035","1"
"8850000053034","1"
"8850000053033","1"
"8850000053036","1"
"8850000053032","1"
"8850000053072","1"
"8850000053073","1"
"8850000053074","1"
"8850000053075","1"
"8850000053070","1"
"8850000053069","1"
"8850000053068","1"
"8850000053071","1"
"8850000053067","1"
"8850000020522","1"
"8850000020523","1"
"8850000025065","1"
"8850000020520","1"
"8850000020521","1"
"8850000020526","1"
"8850000020525","1"
"8850000020524","1"
"8850000025064","1"
"8850000016545","1"
"8850000016546","1"
"8850000025026","1"
"8850000016543","1"
"8850000016544","1"
"8850000025024","1"
"8850000025023","1"
"8850000025022","1"
"8850000025025","1"
"8850000016549","1"
"8850000016550","1"
"8850000025027","1"
"8850000016547","1"
"8850000016548","1"
"8850000025020","1"
"8850000025019","1"
"8850000019367","1"
"8850000025021","1"
"8850000016553","1"
"8850000016554","1"
"8850000086517","1"
"8850000016551","1"
"8850000016552","1"
"8850000019370","1"
"8850000019369","1"
"8850000019368","1"
"8850000053367","1"
"8850000029135","1"
"8850000025295","1"
"8850000025294","1"
"8850000025293","1"
"8850000025296","1"
"8850000027531","1"
"8850000027530","1"
"8850000027529","1"
"8850000027533","1"
"8850000027536","1"
"8850000027535","1"
"8850000027534","1"
"8850000027537","1"
"8850000025299","1"
"8850000025298","1"
"8850000025297","1"
"8850000025300","1"
"8850000021062","1"
"8850000028241","1"
"8850000028242","1"
"8850000021060","1"
"8850000021059","1"
"8850000021058","1"
"8850000021061","1"
"8850000021067","1"
"8850000026683","1"
"8850000026684","1"
"8850000021065","1"
"8850000021064","1"
"8850000021063","1"
"8850000021066","1"
"8850000023142","1"
"8850000023143","1"
"8850000023144","1"
"8850000023145","1"
"8850000023146","1"
"8850000023147","1"
"8850000023140","1"
"8850000023139","1"
"8850000023138","1"
"8850000023141","1"
"8850000023152","1"
"8850000023153","1"
"8850000023154","1"
"8850000023155","1"
"8850000023156","1"
"8850000023157","1"
"8850000023150","1"
"8850000023149","1"
"8850000023148","1"
"8850000023151","1"
"8850000021072","1"
"8850000021070","1"
"8850000021069","1"
"8850000021068","1"
"8850000021071","1"
"8850000025303","1"
"8850000025302","1"
"8850000025301","1"
"8850000025306","1"
"8850000025305","1"
"8850000025304","1"
"8850000021095","1"
"8850000021093","1"
"8850000021092","1"
"8850000021091","1"
"8850000021094","1"
"8850000021100","1"
"8850000021098","1"
"8850000021097","1"
"8850000021096","1"
"8850000021099","1"
"8850000021105","1"
"8850000021103","1"
"8850000021102","1"
"8850000021101","1"
"8850000021104","1"
"8850000021895","1"
"8850000021894","1"
"8850000021893","1"
"8850000021896","1"
"8850000021892","1"
"8850000021902","1"
"8850000021900","1"
"8850000021899","1"
"8850000021898","1"
"8850000021901","1"
"8850000021897","1"
"8850000022834","1"
"8850000022833","1"
"8850000022832","1"
"8850000022835","1"
"8850000022838","1"
"8850000022837","1"
"8850000022836","1"
"8850000022839","1"
"8850000022842","1"
"8850000022841","1"
"8850000022840","1"
"8850000022843","1"
"8850000022846","1"
"8850000022845","1"
"8850000022844","1"
"8850000022847","1"
"8850000031002","1"
"8850000031001","1"
"8850000031000","1"
"8850000031003","1"
"8850000031014","1"
"8850000031013","1"
"8850000031012","1"
"8850000031015","1"
"8850000031010","1"
"8850000031009","1"
"8850000031008","1"
"8850000031011","1"
"8850000031006","1"
"8850000031005","1"
"8850000031004","1"
"8850000031007","1"
"8850000025059","1"
"8850000025062","1"
"8850000025061","1"
"8850000025060","1"
"8850000025235","1"
"8850000026910","1"
"8850000031456","1"
"8850000031457","1"
"8850000031458","1"
"8850000031454","1"
"8850000031453","1"
"8850000031452","1"
"8850000031455","1"
"8850000031463","1"
"8850000031464","1"
"8850000031465","1"
"8850000031461","1"
"8850000031460","1"
"8850000031459","1"
"8850000031462","1"
"8850000031470","1"
"8850000031471","1"
"8850000031472","1"
"8850000031468","1"
"8850000031467","1"
"8850000031466","1"
"8850000031469","1"
"8850000031477","1"
"8850000031478","1"
"8850000031479","1"
"8850000031475","1"
"8850000031474","1"
"8850000031473","1"
"8850000031476","1"
"8850000021078","1"
"8850000021076","1"
"8850000021075","1"
"8850000021074","1"
"8850000021077","1"
"8850000021073","1"
"8850000021084","1"
"8850000021082","1"
"8850000021081","1"
"8850000021080","1"
"8850000021083","1"
"8850000021079","1"
"8850000021090","1"
"8850000021088","1"
"8850000021087","1"
"8850000021086","1"
"8850000021089","1"
"8850000021085","1"
"8850000021112","1"
"8850000021109","1"
"8850000021108","1"
"8850000021107","1"
"8850000021110","1"
"8850000021106","1"
"8850000021118","1"
"8850000021116","1"
"8850000021115","1"
"8850000021114","1"
"8850000021117","1"
"8850000021113","1"
"8850000023996","1"
"8850000023994","1"
"8850000023993","1"
"8850000023992","1"
"8850000023995","1"
"8850000024001","1"
"8850000023999","1"
"8850000023998","1"
"8850000023997","1"
"8850000024000","1"
"8850000021124","1"
"8850000021122","1"
"8850000021121","1"
"8850000021120","1"
"8850000021123","1"
"8850000021119","1"
"8850000021908","1"
"8850000021906","1"
"8850000021905","1"
"8850000021904","1"
"8850000021907","1"
"8850000021903","1"
"8850000021914","1"
"8850000021912","1"
"8850000021911","1"
"8850000021910","1"
"8850000021913","1"
"8850000021909","1"
"8850000024850","1"
"8850000024849","1"
"8850000024852","1"
"8850000024851","1"
"8850000032807","1"
"8850000032806","1"
"8850000032805","1"
"8850000032808","1"
"8850000032804","1"
"8850000032812","1"
"8850000032811","1"
"8850000032810","1"
"8850000032813","1"
"8850000032809","1"
"8850000032817","1"
"8850000032816","1"
"8850000032815","1"
"8850000032818","1"
"8850000032814","1"
"8850000032822","1"
"8850000032821","1"
"8850000032820","1"
"8850000032823","1"
"8850000032819","1"
"8850000026204","1"
"8850000026205","1"
"8850000026203","1"
"8850000030374","1"
"8850000030375","1"
"8850000030373","1"
"8850000028540","1"
"8850000028539","1"
"8850000028537","1"
"8850000028538","1"
"8850000028536","1"
"8850000028535","1"
"8850000025944","1"
"8850000025945","1"
"8850000025943","1"
"8850000023327","1"
"8850000023328","1"
"8850000023325","1"
"8850000023326","1"
"8850000023331","1"
"8850000023332","1"
"8850000023329","1"
"8850000023330","1"
"8850000039832","1"
"8850000039833","1"
"8850000038334","1"
"8850000038335","1"
"8859527011912","1"
"8859527011929","1"
"8859527011936","1"
"8859527011943","1"
"8859527011950","1"
"8859382824528","1"
"8859382824535","1"
"8859382824498","1"
"8859382824504","1"
"8859382824511","1"
"8859382821176","1"
"8859382821183","1"
"8859382821145","1"
"8859382821152","1"
"8859382821169","1"
"8850000032848","1"
"8850000032846","1"
"8850000032847","1"
"8859382821220","1"
"8859382821237","1"
"8859382821190","1"
"8859382821206","1"
"8859382821213","1"
"8859527014371","1"
"8859527014388","1"
"8859527014395","1"
"8859527014357","1"
"8859527014364","1"
"8859527014425","1"
"8859527014432","1"
"8859527014449","1"
"8859527014401","1"
"8859527014418","1"
"8859527014470","1"
"8859527014487","1"
"8859527014494","1"
"8859527014456","1"
"8859527014463","1"
"8859527014524","1"
"8859527014531","1"
"8859527014548","1"
"8859527014500","1"
"8859527014517","1"
"8859527014579","1"
"8859527014586","1"
"8859527014593","1"
"8859527014555","1"
"8859527014562","1"
"8859527014623","1"
"8859527014630","1"
"8859527014647","1"
"8859527014609","1"
"8859527014616","1"
"8859527014678","1"
"8859527014685","1"
"8859527014692","1"
"8859527014654","1"
"8859527014661","1"
"8859382825815","1"
"8859382825822","1"
"8859382825785","1"
"8859382825792","1"
"8859382825808","1"
"8850000027637","1"
"8850000027636","1"
"8850000027638","1"
"8850000027635","1"
"8850000027639","1"
"8850000027640","1"
"8850000027641","1"
"8850000027642","1"
"8850000027643","1"
"8850000027644","1"
"8850000027661","1"
"8850000027662","1"
"8850000027663","1"
"8850000027664","1"
"8850000027665","1"
"8850000027666","1"
"8850000027667","1"
"8850000027668","1"
"8850000027669","1"
"8850000027670","1"
"8850000027645","1"
"8850000027647","1"
"8850000027648","1"
"8850000027649","1"
"8850000027650","1"
"8850000027651","1"
"8850000027652","1"
"8850000027653","1"
"8850000027654","1"
"8850000027655","1"
"8850000027656","1"
"8850000027657","1"
"8850000027658","1"
"8850000027659","1"
"8850000027660","1"
"8859382825860","1"
"8859382825877","1"
"8859382825839","1"
"8859382825846","1"
"8859382825853","1"
"8859382821275","1"
"8859382821282","1"
"8859382821244","1"
"8859382821251","1"
"8859382821268","1"
"8859382821329","1"
"8859382821336","1"
"8859382821299","1"
"8859382821305","1"
"8859382821312","1"
"8859382821374","1"
"8859382821381","1"
"8859382821343","1"
"8859382821350","1"
"8859382821367","1"
"8850000024298","1"
"8850000024299","1"
"8850000024300","1"
"8850000024301","1"
"8850000022537","1"
"8850000022536","1"
"8850000022539","1"
"8850000022538","1"
"8850000022532","1"
"8850000022533","1"
"8850000022553","1"
"8850000022552","1"
"8850000022555","1"
"8850000022554","1"
"8850000022545","1"
"8850000022544","1"
"8850000022547","1"
"8850000022546","1"
"8850000024778","1"
"8850000024777","1"
"8850000024776","1"
"8850000052353","1"
"8850000052368","1"
"8850000052354","1"
"8850000052369","1"
"8850000052355","1"
"8850000052356","1"
"8850000020547","1"
"8850000020546","1"
"8850000020545","1"
"8850000052352","1"
"8850000052358","1"
"8850000052370","1"
"8850000052359","1"
"8850000052371","1"
"8850000052360","1"
"8850000052361","1"
"8850000020551","1"
"8850000020550","1"
"8850000020549","1"
"8850000052357","1"
"8850000026200","1"
"8850000026201","1"
"8850000026202","1"
"8850000026198","1"
"8850000026197","1"
"8850000026196","1"
"8850000026199","1"
"8850000030380","1"
"8850000030378","1"
"8850000030377","1"
"8850000030376","1"
"8850000030379","1"
"8850000041988","1"
"8850000028542","1"
"8850000041987","1"
"8850000028541","1"
"8850000028132","1"
"8850000028133","1"
"8850000028130","1"
"8850000028129","1"
"8850000028128","1"
"8850000028131","1"
"8850000043043","1"
"8850000028138","1"
"8850000028139","1"
"8850000028136","1"
"8850000028135","1"
"8850000028134","1"
"8850000028137","1"
"8850000043156","1"
"8850000027364","1"
"8850000027365","1"
"8850000027362","1"
"8850000027361","1"
"8850000027360","1"
"8850000027363","1"
"8850000027366","1"
"8850000027372","1"
"8850000027373","1"
"8850000027370","1"
"8850000027369","1"
"8850000027368","1"
"8850000027371","1"
"8850000027367","1"
"8850000032988","1"
"8850000030518","1"
"8850000030519","1"
"8850000030520","1"
"8850000030516","1"
"8850000030515","1"
"8850000030514","1"
"8850000030517","1"
"8850000030513","1"
"8850000030813","1"
"8850000030814","1"
"8850000030815","1"
"8850000030811","1"
"8850000030810","1"
"8850000030809","1"
"8850000030812","1"
"8850000030808","1"
"8850000040202","1"
"8850000040203","1"
"8850000020119","1"
"8850000020120","1"
"8850000025935","1"
"8850000020124","1"
"8850000020125","1"
"8850000020122","1"
"8850000020121","1"
"8850000020123","1"
"8850000023781","1"
"8850000020127","1"
"8850000020126","1"
"8850000020128","1"
"8850000025934","1"
"8850000025008","1"
"8850000025007","1"
"8850000025014","1"
"8850000025013","1"
"8850000031072","1"
"8850000031073","1"
"8850000031070","1"
"8850000031069","1"
"8850000031071","1"
"8850000021274","1"
"8850000021275","1"
"8850000021272","1"
"8850000021271","1"
"8850000021270","1"
"8850000021273","1"
"8850000021279","1"
"8850000021280","1"
"8850000021277","1"
"8850000021276","1"
"8850000021278","1"
"8850000031061","1"
"8850000031062","1"
"8850000023908","1"
"8850000031059","1"
"8850000031058","1"
"8850000031060","1"
"8850000037345","1"
"8850000037346","1"
"8850000023909","1"
"8850000037343","1"
"8850000037342","1"
"8850000037344","1"
"8850000035443","1"
"8850000035444","1"
"8850000035441","1"
"8850000034921","1"
"8850000035440","1"
"8850000035442","1"
"8850000021418","1"
"8850000021419","1"
"8850000021416","1"
"8850000021415","1"
"8850000021414","1"
"8850000021417","1"
"8850000023910","1"
"8850000034902","1"
"8850000031067","1"
"8850000031068","1"
"8850000031065","1"
"8850000031064","1"
"8850000031063","1"
"8850000031066","1"
"8850000021807","1"
"8850000021808","1"
"8850000021805","1"
"8850000021804","1"
"8850000021803","1"
"8850000021806","1"
"8850000021813","1"
"8850000021814","1"
"8850000021811","1"
"8850000021810","1"
"8850000021809","1"
"8850000021812","1"
"8850000025940","1"
"8850000025941","1"
"8850000025942","1"
"8850000025938","1"
"8850000025937","1"
"8850000025936","1"
"8850000025939","1"
"8850000020556","1"
"8850000020557","1"
"8850000020554","1"
"8850000020553","1"
"8850000020552","1"
"8850000020555","1"
"8850000020562","1"
"8850000020563","1"
"8850000020560","1"
"8850000020559","1"
"8850000020558","1"
"8850000020561","1"
"8850000023062","1"
"8850000023061","1"
"8850000023060","1"
"8850000023063","1"
"8850000029091","1"
"8850000029089","1"
"8850000029088","1"
"8850000029087","1"
"8850000029090","1"
"8850000021238","1"
"8850000021232","1"
"8850000021239","1"
"8850000021240","1"
"8850000021236","1"
"8850000021235","1"
"8850000021234","1"
"8850000021237","1"
"8850000021233","1"
"8850000021246","1"
"8850000021241","1"
"8850000021247","1"
"8850000021248","1"
"8850000021244","1"
"8850000021243","1"
"8850000021242","1"
"8850000021245","1"
"8850000021249","1"
"8850000023032","1"
"8850000041601","1"
"8850000041600","1"
"8850000023030","1"
"8850000041602","1"
"8850000023031","1"
"8850000023102","1"
"8850000023105","1"
"8850000023104","1"
"8850000023103","1"
"8850000023106","1"
"8850000023855","1"
"8850000023107","1"
"8850000023856","1"
"8850000023108","1"
"8850000023110","1"
"8850000023109","1"
"8850000028635","1"
"8850000028636","1"
"8850000028637","1"
"8850000028638","1"
"8850000028633","1"
"8850000028632","1"
"8850000028631","1"
"8850000028629","1"
"8850000028634","1"
"8850000028630","1"
"8850000028645","1"
"8850000028646","1"
"8850000028647","1"
"8850000028648","1"
"8850000028643","1"
"8850000028642","1"
"8850000028641","1"
"8850000028639","1"
"8850000028644","1"
"8850000028640","1"
"8850000026436","1"
"8850000026431","1"
"8850000026437","1"
"8850000026438","1"
"8850000026439","1"
"8850000026440","1"
"8850000026434","1"
"8850000026433","1"
"8850000026432","1"
"8850000026435","1"
"8850000026430","1"
"8850000026447","1"
"8850000026441","1"
"8850000026448","1"
"8850000026449","1"
"8850000026450","1"
"8850000026451","1"
"8850000026445","1"
"8850000026444","1"
"8850000026443","1"
"8850000026446","1"
"8850000026442","1"
"8850000033838","1"
"8850000033839","1"
"8850000033840","1"
"8850000033836","1"
"8850000033835","1"
"8850000033834","1"
"8850000033837","1"
"8850000021295","1"
"8850000021289","1"
"8850000021296","1"
"8850000021297","1"
"8850000021298","1"
"8850000021299","1"
"8850000021293","1"
"8850000021292","1"
"8850000021291","1"
"8850000021294","1"
"8850000021290","1"
"8850000021306","1"
"8850000021300","1"
"8850000021307","1"
"8850000021308","1"
"8850000021309","1"
"8850000021310","1"
"8850000021304","1"
"8850000021303","1"
"8850000021302","1"
"8850000021305","1"
"8850000021301","1"
"8859382800331","1"
"8859382800317","1"
"8859382800300","1"
"8859382800294","1"
"8859382800324","1"
"8850000020896","1"
"8850000020895","1"
"8850000020904","1"
"8850000020902","1"
"8850000020901","1"
"8850000020959","1"
"8850000020903","1"
"8850000021327","1"
"8850000021328","1"
"8850000021325","1"
"8850000021324","1"
"8850000021323","1"
"8850000021326","1"
"8850000021333","1"
"8850000021334","1"
"8850000021331","1"
"8850000021330","1"
"8850000021329","1"
"8850000021332","1"
"8850000022692","1"
"8850000022693","1"
"8850000022690","1"
"8850000022689","1"
"8850000022688","1"
"8850000022691","1"
"8850000022698","1"
"8850000022699","1"
"8850000023408","1"
"8850000022696","1"
"8850000022695","1"
"8850000022694","1"
"8850000022697","1"
"8850000023979","1"
"8850000025178","1"
"8850000025177","1"
"8850000025176","1"
"8850000025181","1"
"8850000025180","1"
"8850000025179","1"
"8850000025184","1"
"8850000025183","1"
"8850000025182","1"
"8850000023053","1"
"8859382800133","1"
"8859382800140","1"
"8859382800126","1"
"8859382800157","1"
"8850000028853","1"
"8850000028851","1"
"8850000028852","1"
"8850000026261","1"
"8850000025278","1"
"8850000025279","1"
"8850000025277","1"
"8850000035610","1"
"8850000025280","1"
"8850000021335","1"
"8850000021040","1"
"8850000020905","1"
"8850000030830","1"
"8850000020975","1"
"8850000035191","1"
"8850000024437","1"
"8850000024438","1"
"8850000035611","1"
"8850000024439","1"
"8850000024594","1"
"8850000024595","1"
"8850000024593","1"
"8850000024596","1"
"8850000020906","1"
"8859382811542","1"
"8859382811535","1"
"8859382811559","1"
"8859382811566","1"
"8850000035192","1"
"8850000035193","1"
"8850000021525","1"
"8850000025908","1"
"8850000021527","1"
"8850000021526","1"
"8850000021528","1"
"8859382814987","1"
"8859382814970","1"
"8859382815007","1"
"8859382814994","1"
"8859382811368","1"
"8859382811375","1"
"8859382811337","1"
"8859382811344","1"
"8859382811351","1"
"8859382811412","1"
"8859382811429","1"
"8859382811382","1"
"8859382811399","1"
"8859382811405","1"
"8850000037961","1"
"8850000037962","1"
"8850000037960","1"
"8859527011967","1"
"8859527011974","1"
"8859527011981","1"
"8859527011998","1"
"8859527012001","1"
"8859527012018","1"
"8859527012025","1"
"8859527012032","1"
"8859527012049","1"
"8859527012056","1"
"8859382815618","1"
"8859382815625","1"
"8859382815588","1"
"8859382815595","1"
"8859382815601","1"
"8859382815663","1"
"8859382815670","1"
"8859382815632","1"
"8859382815649","1"
"8859382815656","1"
"8850000026962","1"
"8850000026961","1"
"8859527014722","1"
"8859527014739","1"
"8859527014746","1"
"8859527014708","1"
"8859527014715","1"
"8859527014777","1"
"8859527014784","1"
"8859527014791","1"
"8859527014753","1"
"8859527014760","1"
"8850000028340","1"
"8850000029975","1"
"8850000029973","1"
"8850000029977","1"
"8850000029978","1"
"8850000025342","1"
"8850000029972","1"
"8850000029974","1"
"8850000029976","1"
"8850000029915","1"
"8859382807644","1"
"8859382800096","1"
"8859382807637","1"
"8859382807651","1"
"8859382800089","1"
"8859382810843","1"
"8859382808351","1"
"8859382808337","1"
"8859382808344","1"
"8859382886489","1"
"8859382886496","1"
"8859382886458","1"
"8859382886465","1"
"8859382886472","1"
"8859527014852","1"
"8859382886526","1"
"8859382886502","1"
"8859382886519","1"
"8850000024472","1"
"8850000024473","1"
"8850000024470","1"
"8850000024471","1"
"8859382810545","1"
"8859382810552","1"
"8859382810569","1"
"8859382810576","1"
"8859382810521","1"
"8859382810514","1"
"8859382810507","1"
"8859382810538","1"
"8859382810491","1"
"8850000029793","1"
"8850000029794","1"
"8850000029795","1"
"8850000029796","1"
"8850000029791","1"
"8850000029790","1"
"8850000029789","1"
"8850000029792","1"
"8850000029788","1"
"8859382812631","1"
"8859382812693","1"
"8850000036912","1"
"8850000029686","1"
"8850000029687","1"
"8850000029873","1"
"8850000029874","1"
"8850000029684","1"
"8850000029683","1"
"8850000029682","1"
"8850000029685","1"
"8850000029681","1"
"8850000029867","1"
"8850000029865","1"
"8850000029864","1"
"8850000029863","1"
"8850000029866","1"
"8850000031362","1"
"8850000031363","1"
"8850000031360","1"
"8850000031359","1"
"8850000031358","1"
"8850000031361","1"
"8859382812341","1"
"8859382812556","1"
"8859382812563","1"
"8859382812570","1"
"8859382812327","1"
"8859382812310","1"
"8859382812303","1"
"8859382812334","1"
"8859382812297","1"
"8859382810637","1"
"8859382810644","1"
"8859382810651","1"
"8859382810668","1"
"8859382810613","1"
"8859382810606","1"
"8859382810590","1"
"8859382810620","1"
"8859382810583","1"
"8850000026738","1"
"8850000026739","1"
"8850000026736","1"
"8850000026735","1"
"8850000026734","1"
"8850000026737","1"
"8850000026733","1"
"8850000029292","1"
"8850000025700","1"
"8850000025925","1"
"8850000025666","1"
"8850000025667","1"
"8850000025664","1"
"8850000025663","1"
"8850000025661","1"
"8850000025656","1"
"8850000025657","1"
"8850000025658","1"
"8850000030039","1"
"8850000030038","1"
"8850000030037","1"
"8850000030041","1"
"8850000030040","1"
"8850000025674","1"
"8850000025677","1"
"8850000025916","1"
"8850000025917","1"
"8850000025676","1"
"8850000026387","1"
"8850000025678","1"
"8850000025675","1"
"8850000025922","1"
"8850000025923","1"
"8850000025924","1"
"8850000025920","1"
"8850000025919","1"
"8850000025918","1"
"8850000025921","1"
"8850000029918","1"
"8850000029917","1"
"8850000029916","1"
"8850000029920","1"
"8850000029919","1"
"8850000025930","1"
"8850000025931","1"
"8850000025932","1"
"8850000025933","1"
"8850000025928","1"
"8850000025927","1"
"8850000025926","1"
"8850000025929","1"
"8850000026874","1"
"8850000025670","1"
"8850000025669","1"
"8850000025668","1"
"8850000025671","1"
"8850000025672","1"
"8850000025665","1"
"8850000025662","1"
"8850000025673","1"
"8859382812648","1"
"8859382812655","1"
"8859382812662","1"
"8859382812617","1"
"8850000030001","1"
"8850000030000","1"
"8850000029999","1"
"8850000030002","1"
"8850000030178","1"
"8859382812600","1"
"8859382812594","1"
"8859382812624","1"
"8859382812587","1"
"8859382812723","1"
"8850000024328","1"
"8850000024329","1"
"8850000024326","1"
"8850000024325","1"
"8850000024324","1"
"8850000024327","1"
"8850000024323","1"
"8850000024561","1"
"8850000024483","1"
"8850000024562","1"
"8859382812730","1"
"8850000029843","1"
"8850000029841","1"
"8850000029840","1"
"8850000029839","1"
"8850000029842","1"
"8850000032004","1"
"8850000032005","1"
"8850000022714","1"
"8850000022713","1"
"8850000022712","1"
"8850000022715","1"
"8850000023465","1"
"8850000026420","1"
"8850000026419","1"
"8850000026418","1"
"8850000026421","1"
"8859382812747","1"
"8850000026424","1"
"8850000026423","1"
"8850000026422","1"
"8850000026425","1"
"8850000026428","1"
"8850000026427","1"
"8850000026426","1"
"8850000026429","1"
"8850000022718","1"
"8850000022717","1"
"8850000022716","1"
"8850000022719","1"
"8850000023974","1"
"8859382812754","1"
"8850000030110","1"
"8850000030109","1"
"8850000030108","1"
"8850000030111","1"
"8850000031809","1"
"8859382812709","1"
"8850000022848","1"
"8850000028127","1"
"8850000027909","1"
"8850000022754","1"
"8850000022753","1"
"8850000022752","1"
"8850000026259","1"
"8850000022892","1"
"8850000030005","1"
"8850000030004","1"
"8850000030003","1"
"8850000030006","1"
"8850000030179","1"
"8850000022925","1"
"8850000022924","1"
"8850000022923","1"
"8850000022926","1"
"8850000022748","1"
"8850000022747","1"
"8850000022894","1"
"8850000024100","1"
"8850000022750","1"
"8850000022749","1"
"8850000022895","1"
"8850000024099","1"
"8850000022849","1"
"8850000022757","1"
"8850000022756","1"
"8850000022755","1"
"8850000026820","1"
"8850000022893","1"
"8850000030253","1"
"8850000030252","1"
"8850000030251","1"
"8850000030254","1"
"8850000031724","1"
"8850000030265","1"
"8850000030264","1"
"8850000030263","1"
"8850000030266","1"
"8850000030261","1"
"8850000030260","1"
"8850000030259","1"
"8850000030262","1"
"8850000030257","1"
"8850000030256","1"
"8850000030255","1"
"8850000030258","1"
"8850000031725","1"
"8859382812686","1"
"8859382812716","1"
"8859382812679","1"
"8859382818282","1"
"8859382807590","1"
"8859382807606","1"
"8859382807613","1"
"8859382807620","1"
"8859382807576","1"
"8859382807569","1"
"8859382807552","1"
"8859382807583","1"
"8859382807545","1"
"8850000030786","1"
"8850000031237","1"
"8850000030784","1"
"8850000030783","1"
"8850000030782","1"
"8850000030785","1"
"8850000031236","1"
"8850000031247","1"
"8850000031248","1"
"8850000031245","1"
"8850000031244","1"
"8850000031243","1"
"8850000031246","1"
"8850000031654","1"
"8850000031652","1"
"8850000031651","1"
"8850000031650","1"
"8850000031653","1"
"8850000031655","1"
"8859382808290","1"
"8859382808306","1"
"8859382808313","1"
"8859382808320","1"
"8859382808276","1"
"8859382808269","1"
"8859382808252","1"
"8859382808283","1"
"8859382808245","1"
"8850000028339","1"
"8850000025900","1"
"8850000025899","1"
"8850000025898","1"
"8850000025901","1"
"8850000026963","1"
"8850000025728","1"
"8850000025727","1"
"8850000028201","1"
"8850000028202","1"
"8850000028200","1"
"8850000027986","1"
"8850000028199","1"
"8850000025399","1"
"8850000025394","1"
"8850000025396","1"
"8850000025397","1"
"8850000025398","1"
"8850000025393","1"
"8850000025392","1"
"8850000025391","1"
"8850000025395","1"
"8850000025390","1"
"8850000025386","1"
"8850000025387","1"
"8850000025388","1"
"8850000025389","1"
"8850000025384","1"
"8850000025343","1"
"8850000025383","1"
"8850000025385","1"
"8850000025382","1"
"8850000030958","1"
"8850000030959","1"
"8850000030956","1"
"8850000030955","1"
"8850000030954","1"
"8850000030957","1"
"8850000032003","1"
"8850000024343","1"
"8850000024560","1"
"8850000024847","1"
"8850000024334","1"
"8850000024335","1"
"8850000024332","1"
"8850000024331","1"
"8850000024330","1"
"8850000024333","1"
"8850000029319","1"
"8850000029318","1"
"8850000029317","1"
"8850000029326","1"
"8850000029325","1"
"8850000029324","1"
"8850000022356","1"
"8850000022355","1"
"8850000022354","1"
"8850000022357","1"
"8850000030678","1"
"8850000030675","1"
"8850000031422","1"
"8850000022360","1"
"8850000022359","1"
"8850000022358","1"
"8850000022361","1"
"8850000022871","1"
"8850000021798","1"
"8850000021795","1"
"8850000021801","1"
"8850000024396","1"
"8859382818275","1"
"8859382800065","1"
"8859382800072","1"
"8859382800102","1"
"8859382800119","1"
"8859382800041","1"
"8859382800034","1"
"8859382800027","1"
"8859382800058","1"
"8859382800010","1"
"8850000038340","1"
"8850000038341","1"
"8850000038338","1"
"8850000038337","1"
"8850000038336","1"
"8850000038339","1"
"8850000030781","1"
"8850000031783","1"
"8850000030779","1"
"8850000030778","1"
"8850000030777","1"
"8850000030780","1"
"8850000030776","1"
"8850000031349","1"
"8850000031350","1"
"8850000031351","1"
"8850000031347","1"
"8850000031346","1"
"8850000031345","1"
"8850000031348","1"
"8850000031344","1"
"8850000031242","1"
"8850000031240","1"
"8850000031239","1"
"8850000031238","1"
"8850000031241","1"
"8859382806609","1"
"8859382806616","1"
"8859382808788","1"
"8859382808795","1"
"8859382806586","1"
"8859382806579","1"
"8859382806562","1"
"8859382806593","1"
"8859382806555","1"
"8850000025497","1"
"8850000027132","1"
"8850000024825","1"
"8850000025495","1"
"8850000025498","1"
"8850000025496","1"
"8850000027351","1"
"8850000031646","1"
"8850000031647","1"
"8850000031644","1"
"8850000031643","1"
"8850000031642","1"
"8850000031645","1"
"8850000027137","1"
"8850000027138","1"
"8850000027135","1"
"8850000027134","1"
"8850000027133","1"
"8850000027136","1"
"8859382886625","1"
"8859382886588","1"
"8859382886595","1"
"8859382886601","1"
"8859382886618","1"
"8859382886564","1"
